,sex,occupation,education-num,hours-per-week,age,marital-status,income
23552,1,NOC-1,10,40,70,Married,1
23553,1,NOC-1,13,60,50,Married,1
23554,1,NOC-1,13,60,40,Married,1
23555,1,NOC-3,10,30,20,Never-married,0
23556,1,NOC-4,9,40,20,Never-married,0
23557,1,NOC-4,9,40,50,Seperated,0
23558,1,NOC-1,9,45,30,Married,0
23559,1,NOC-1,13,60,30,Never-married,0
23560,1,NOC-3,10,40,40,Married,0
23561,0,NOC-4,9,40,30,Seperated,0
23562,1,NOC-1,13,45,50,Married,1
23563,1,NOC-1,13,60,50,Married,1
23564,1,NOC-5,9,40,30,Never-married,0
23565,1,NOC-1,13,60,30,Never-married,0
23566,1,NOC-5,10,20,20,Never-married,0
23567,1,NOC-1,13,60,50,Married,1
23568,1,NOC-3,10,40,40,Seperated,1
23569,1,NOC-2,13,30,30,Married,1
23570,1,NOC-1,13,60,50,Married,1
23571,1,NOC-1,13,40,50,Married,1
23572,0,NOC-4,10,20,20,Never-married,0
23573,0,NOC-5,9,20,70,Seperated,0
23574,0,NOC-2,10,30,30,Never-married,0
23575,1,NOC-5,10,40,40,Married,0
23576,0,NOC-1,13,30,20,Never-married,0
23577,0,NOC-4,10,40,50,Seperated,0
23578,1,NOC-2,13,40,50,Married,1
23579,1,NOC-3,6,40,30,Never-married,0
23580,1,NOC-1,13,70,40,Married,0
23581,0,NOC-1,13,40,40,Never-married,0
23582,1,NOC-1,11,60,30,Married,1
23583,1,NOC-3,9,40,30,Married,0
23584,0,NOC-2,10,30,20,Never-married,0
23585,1,NOC-2,9,70,70,Married,1
23586,1,NOC-5,9,40,40,Married,0
23587,1,NOC-1,10,60,40,Never-married,1
23588,1,NOC-5,9,60,20,Never-married,0
23589,1,NOC-1,13,45,50,Seperated,1
23590,1,NOC-1,13,40,70,Married,1
23591,0,NOC-5,7,20,20,Never-married,0
23592,1,NOC-7,9,40,70,Married,1
23593,1,NOC-3,11,40,30,Never-married,0
23594,0,NOC-5,9,40,50,Seperated,0
23595,1,NOC-3,9,40,50,Married,0
23596,1,NOC-2,10,30,20,Married,0
23597,0,NOC-1,10,40,50,Seperated,0
23598,1,NOC-1,13,45,40,Married,1
23599,1,NOC-2,13,60,50,Seperated,1
23600,0,NOC-4,10,40,40,Married,1
23601,1,NOC-1,12,40,50,Seperated,0
23602,0,NOC-4,10,40,30,Seperated,0
23603,1,NOC-3,11,40,20,Never-married,0
23604,0,NOC-1,10,40,50,Seperated,0
23605,0,NOC-1,10,20,20,Never-married,0
23606,0,NOC-2,9,30,20,Never-married,0
23607,0,NOC-6,9,60,50,Married,0
23608,0,NOC-4,9,40,20,Never-married,0
23609,0,NOC-2,10,20,20,Never-married,0
23610,1,NOC-2,11,40,40,Married,0
23611,1,NOC-4,9,40,50,Seperated,0
23612,0,NOC-1,9,40,20,Married,0
23613,1,NOC-1,13,40,40,Married,1
23614,1,NOC-1,13,60,30,Never-married,0
23615,1,NOC-5,5,40,50,Married,0
23616,0,NOC-1,13,30,50,Seperated,0
23617,0,NOC-4,10,20,20,Never-married,0
23618,1,NOC-1,13,40,40,Married,1
23619,1,NOC-3,9,40,30,Married,1
23620,0,NOC-4,11,40,50,Seperated,0
23621,1,NOC-2,10,30,50,Married,0
23622,1,NOC-2,13,40,40,Seperated,0
23623,0,NOC-2,10,60,50,Seperated,0
23624,1,NOC-2,11,40,20,Never-married,0
23625,1,NOC-3,9,60,30,Married,0
23626,1,NOC-3,9,40,30,Never-married,0
23627,1,NOC-1,13,40,30,Never-married,1
23628,1,NOC-4,10,70,70,Married,0
23629,1,NOC-3,8,40,40,Married,0
23630,0,NOC-1,12,30,30,Seperated,0
23631,1,NOC-4,10,40,50,Seperated,0
23632,1,NOC-5,8,20,20,Never-married,0
23633,1,NOC-3,6,40,40,Seperated,0
23634,0,NOC-4,11,40,40,Seperated,0
23635,1,NOC-3,9,45,30,Never-married,0
23636,1,NOC-7,10,20,70,Married,1
23637,0,NOC-1,13,60,50,Seperated,0
23638,0,NOC-4,10,40,50,Married,0
23639,0,NOC-4,10,20,50,Married,0
23640,1,NOC-3,9,40,30,Married,0
23641,1,NOC-1,13,40,50,Married,1
23642,1,NOC-1,13,40,50,Married,0
23643,0,NOC-4,7,40,50,Seperated,0
23644,1,NOC-1,9,40,40,Married,0
23645,1,NOC-4,10,30,20,Never-married,0
23646,1,NOC-5,5,45,40,Married,0
23647,0,NOC-1,10,40,40,Seperated,0
23648,0,NOC-1,9,40,50,Seperated,0
23649,1,NOC-2,10,70,40,Married,1
23650,1,NOC-1,9,60,50,Married,0
23651,1,NOC-2,13,40,50,Married,1
23652,1,NOC-3,8,40,20,Never-married,0
23653,1,NOC-3,9,30,40,Married,0
23654,1,NOC-4,13,60,30,Seperated,0
23655,0,NOC-1,13,40,30,Seperated,0
23656,0,NOC-4,9,40,20,Never-married,0
23657,0,NOC-1,10,40,40,Never-married,0
23658,1,NOC-2,10,45,50,Seperated,0
23659,1,NOC-5,9,45,40,Married,0
23660,1,NOC-3,6,30,20,Never-married,0
23661,1,NOC-4,11,60,70,Married,1
23662,0,NOC-4,9,40,40,Seperated,0
23663,1,NOC-3,9,60,40,Married,0
23664,1,NOC-2,9,60,50,Married,1
23665,1,NOC-4,9,40,70,Married,0
23666,0,NOC-4,10,40,30,Seperated,0
23667,1,NOC-2,9,40,20,Never-married,0
23668,1,NOC-2,9,70,40,Married,0
23669,1,NOC-5,10,30,20,Never-married,0
23670,1,NOC-7,10,20,30,Never-married,0
23671,1,NOC-3,9,40,50,Married,1
23672,1,NOC-1,13,40,40,Married,1
23673,1,NOC-2,5,60,50,Married,0
23674,1,NOC-5,10,40,20,Never-married,0
23675,1,NOC-3,9,40,30,Never-married,0
23676,1,NOC-4,10,60,30,Married,0
23677,0,NOC-5,5,20,70,Seperated,0
23678,1,NOC-1,13,40,70,Married,1
23679,1,NOC-4,10,30,20,Never-married,0
23680,1,NOC-3,13,30,20,Never-married,0
23681,1,NOC-2,10,60,50,Married,1
23682,0,NOC-1,13,60,40,Never-married,1
23683,0,NOC-1,13,30,50,Seperated,0
23684,1,NOC-2,13,40,20,Never-married,0
23685,0,NOC-2,11,40,40,Married,1
23686,1,NOC-1,6,40,40,Married,1
23687,1,NOC-5,9,45,40,Married,0
23688,0,NOC-4,12,40,20,Seperated,0
23689,0,NOC-2,13,40,40,Married,1
23690,1,NOC-3,9,40,40,Never-married,0
23691,1,NOC-4,9,40,40,Married,0
23692,0,NOC-1,13,40,30,Never-married,0
23693,0,NOC-1,9,40,20,Never-married,0
23694,1,NOC-3,11,40,40,Married,0
23695,1,NOC-4,6,40,40,Married,0
23696,1,NOC-3,9,60,30,Married,0
23697,0,NOC-4,9,60,20,Never-married,0
23698,1,NOC-1,13,40,20,Never-married,0
23699,0,NOC-2,9,20,30,Seperated,0
23700,1,NOC-4,9,45,30,Married,0
23701,1,NOC-2,13,60,30,Married,1
23702,1,NOC-1,10,40,30,Married,0
23703,0,NOC-1,13,60,40,Seperated,0
23704,1,NOC-4,10,30,20,Never-married,0
23705,1,NOC-3,11,40,40,Married,0
23706,1,NOC-1,13,40,50,Married,1
23707,1,NOC-4,10,30,30,Never-married,0
23708,1,NOC-1,9,40,40,Married,1
23709,1,NOC-1,10,40,50,Married,1
23710,0,NOC-4,9,20,20,Never-married,0
23711,0,NOC-7,9,40,70,Seperated,0
23712,1,NOC-4,13,60,50,Married,0
23713,1,NOC-2,13,40,30,Married,0
23714,0,NOC-1,10,40,40,Seperated,0
23715,1,NOC-1,12,60,20,Never-married,1
23716,1,NOC-4,9,40,30,Married,1
23717,1,NOC-1,13,40,40,Never-married,0
23718,1,NOC-3,10,40,50,Seperated,0
23719,1,NOC-3,10,40,40,Married,0
23720,1,NOC-1,13,40,30,Never-married,0
23721,1,NOC-1,13,40,30,Never-married,1
23722,1,NOC-4,5,40,50,Married,0
23723,1,NOC-2,10,20,20,Never-married,0
23724,0,NOC-4,9,40,30,Married,0
23725,1,NOC-1,9,60,40,Married,1
23726,1,NOC-3,11,40,50,Married,1
23727,0,NOC-5,11,20,20,Never-married,0
23728,1,NOC-1,12,40,40,Seperated,0
23729,0,NOC-7,11,20,40,Married,0
23730,0,NOC-3,8,40,40,Seperated,0
23731,1,NOC-4,5,60,70,Married,0
23732,1,NOC-4,11,40,30,Married,0
23733,1,NOC-1,13,45,30,Married,1
23734,1,NOC-3,10,40,30,Married,0
23735,1,NOC-1,13,40,50,Married,1
23736,1,NOC-1,13,70,30,Married,1
23737,0,NOC-5,5,40,50,Never-married,0
23738,0,NOC-5,9,20,30,Married,0
23739,1,NOC-3,9,40,40,Married,0
23740,0,NOC-5,9,30,70,Seperated,0
23741,1,NOC-1,13,40,50,Married,1
23742,0,NOC-2,9,20,70,Seperated,0
23743,0,NOC-2,9,30,20,Never-married,0
23744,0,NOC-7,9,40,50,Never-married,0
23745,1,NOC-3,6,70,50,Married,1
23746,0,NOC-4,9,20,20,Never-married,0
23747,0,NOC-5,10,30,20,Never-married,0
23748,0,NOC-1,9,40,40,Seperated,0
23749,0,NOC-1,13,70,30,Married,0
23750,0,NOC-1,10,45,70,Married,0
23751,0,NOC-4,9,40,30,Never-married,0
23752,1,NOC-1,13,40,40,Married,1
23753,1,NOC-4,9,40,40,Married,0
23754,1,NOC-2,10,40,30,Married,0
23755,1,NOC-7,6,20,70,Seperated,0
23756,1,NOC-2,13,60,30,Married,1
23757,1,NOC-3,10,45,30,Never-married,0
23758,1,NOC-1,7,60,70,Never-married,0
23759,0,NOC-7,6,20,40,Seperated,0
23760,1,NOC-3,9,40,50,Married,1
23761,1,NOC-4,9,40,50,Married,0
23762,1,NOC-1,10,40,30,Never-married,0
23763,0,NOC-1,13,40,40,Never-married,1
23764,0,NOC-2,9,30,50,Seperated,0
23765,1,NOC-2,13,40,40,Never-married,0
23766,1,NOC-5,9,20,20,Never-married,0
23767,0,NOC-1,9,40,30,Never-married,0
23768,1,NOC-2,13,40,30,Married,0
23769,1,NOC-3,10,60,50,Married,1
23770,0,NOC-1,12,40,40,Seperated,0
23771,1,NOC-5,9,30,20,Never-married,0
23772,0,NOC-4,10,20,70,Seperated,0
23773,0,NOC-4,11,60,40,Never-married,0
23774,1,NOC-4,7,40,50,Married,0
23775,1,NOC-2,9,40,30,Never-married,0
23776,0,NOC-5,10,30,20,Never-married,0
23777,0,NOC-1,10,60,50,Seperated,0
23778,1,NOC-5,5,30,70,Married,0
23779,1,NOC-5,10,40,30,Married,0
23780,1,NOC-5,9,60,30,Never-married,0
23781,1,NOC-4,5,40,50,Married,0
23782,1,NOC-3,10,40,40,Married,1
23783,1,NOC-2,10,40,50,Married,1
23784,1,NOC-2,10,40,50,Married,1
23785,1,NOC-4,13,40,20,Never-married,0
23786,0,NOC-5,10,30,20,Never-married,0
23787,0,NOC-1,13,40,20,Never-married,0
23788,1,NOC-5,5,40,20,Married,0
23789,0,NOC-2,9,40,50,Married,1
23790,0,NOC-5,5,40,50,Married,0
23791,1,NOC-5,9,40,50,Seperated,0
23792,1,NOC-1,13,70,40,Married,1
23793,0,NOC-7,7,60,30,Seperated,0
23794,0,NOC-2,10,20,20,Never-married,0
23795,0,NOC-2,9,30,30,Seperated,0
23796,1,NOC-1,10,60,30,Married,0
23797,1,NOC-3,9,40,30,Never-married,0
23798,0,NOC-5,9,40,50,Never-married,0
23799,0,NOC-1,11,40,30,Seperated,0
23800,1,NOC-2,13,20,50,Never-married,0
23801,0,NOC-2,13,40,50,Seperated,0
23802,0,NOC-1,10,40,40,Seperated,0
23803,0,NOC-5,5,40,30,Never-married,0
23804,1,NOC-1,9,30,50,Married,0
23805,0,NOC-2,9,60,30,Seperated,0
23806,1,NOC-1,11,60,40,Married,0
23807,0,NOC-5,9,30,20,Never-married,0
23808,0,NOC-5,7,40,50,Seperated,0
23809,1,NOC-2,9,40,20,Never-married,0
23810,1,NOC-3,11,30,40,Married,0
23811,0,NOC-5,10,30,20,Never-married,0
23812,1,NOC-5,9,40,20,Never-married,0
23813,0,NOC-1,13,70,40,Seperated,0
23814,1,NOC-3,11,40,40,Married,0
23815,1,NOC-1,13,60,70,Married,1
23816,1,NOC-4,9,45,40,Married,0
23817,1,NOC-4,13,60,30,Never-married,0
23818,1,NOC-7,10,30,70,Married,0
23819,1,NOC-4,9,70,50,Married,0
23820,0,NOC-5,7,20,40,Seperated,0
23821,1,NOC-3,9,70,30,Married,0
23822,0,NOC-7,10,30,20,Never-married,0
23823,0,NOC-4,9,40,40,Never-married,0
23824,1,NOC-3,10,40,30,Married,0
23825,1,NOC-7,5,40,70,Married,0
23826,0,NOC-1,13,20,30,Never-married,0
23827,1,NOC-4,8,60,30,Married,0
23828,1,NOC-5,7,40,20,Never-married,0
23829,1,NOC-2,9,60,30,Seperated,1
23830,0,NOC-5,10,70,40,Married,0
23831,0,NOC-4,13,40,40,Seperated,0
23832,0,NOC-5,11,40,30,Never-married,0
23833,1,NOC-3,5,40,50,Married,0
23834,0,NOC-5,9,45,50,Seperated,0
23835,1,NOC-1,6,20,70,Married,1
23836,1,NOC-3,5,45,50,Seperated,0
23837,1,NOC-3,9,40,40,Married,0
23838,1,NOC-3,9,30,30,Seperated,0
23839,1,NOC-2,12,45,40,Never-married,1
23840,1,NOC-2,9,60,30,Never-married,1
23841,1,NOC-1,13,60,40,Married,1
23842,0,NOC-4,12,40,40,Seperated,0
23843,1,NOC-3,8,40,30,Married,0
23844,1,NOC-3,13,60,50,Married,1
23845,1,NOC-3,10,40,50,Married,1
23846,0,NOC-4,9,40,40,Seperated,0
23847,0,NOC-3,9,40,70,Seperated,0
23848,0,NOC-4,9,30,40,Seperated,0
23849,1,NOC-1,13,45,40,Married,1
23850,0,NOC-1,6,30,40,Seperated,0
23851,0,NOC-2,10,40,20,Never-married,0
23852,1,NOC-3,13,60,30,Married,1
23853,1,NOC-7,9,40,70,Married,1
23854,1,NOC-4,12,40,50,Married,1
23855,1,NOC-1,13,70,40,Never-married,0
23856,1,NOC-3,9,40,30,Never-married,0
23857,1,NOC-2,10,40,40,Married,1
23858,1,NOC-1,9,60,40,Married,0
23859,1,NOC-2,13,40,20,Never-married,0
23860,1,NOC-2,9,60,70,Married,0
23861,1,NOC-4,10,60,30,Married,0
23862,1,NOC-3,9,20,30,Never-married,0
23863,1,NOC-3,10,60,20,Married,0
23864,0,NOC-1,9,40,50,Seperated,0
23865,0,NOC-7,6,30,70,Never-married,0
23866,0,NOC-5,7,30,30,Married,0
23867,1,NOC-1,10,60,30,Married,1
23868,1,NOC-1,13,40,70,Married,0
23869,0,NOC-4,9,20,50,Seperated,0
23870,1,NOC-5,9,40,30,Never-married,0
23871,1,NOC-5,10,20,20,Never-married,0
23872,1,NOC-1,10,30,50,Married,1
23873,1,NOC-1,13,45,40,Married,0
23874,1,NOC-2,13,40,50,Married,1
23875,1,NOC-5,5,45,20,Married,0
23876,1,NOC-4,8,40,50,Married,0
23877,1,NOC-2,10,40,50,Married,1
23878,1,NOC-4,13,60,50,Married,1
23879,1,NOC-2,10,40,40,Married,1
23880,1,NOC-7,13,30,70,Married,0
23881,0,NOC-2,8,20,20,Never-married,0
23882,1,NOC-1,13,40,30,Never-married,0
23883,1,NOC-3,10,45,30,Married,0
23884,1,NOC-2,10,40,40,Seperated,0
23885,0,NOC-1,9,40,40,Seperated,0
23886,1,NOC-3,10,40,30,Married,0
23887,0,NOC-1,13,20,20,Never-married,0
23888,0,NOC-5,7,40,50,Seperated,0
23889,1,NOC-2,13,45,70,Married,1
23890,0,NOC-3,13,30,40,Married,1
23891,1,NOC-2,13,40,50,Married,0
23892,1,NOC-1,13,40,40,Married,0
23893,0,NOC-4,9,40,40,Seperated,0
23894,1,NOC-2,13,40,50,Seperated,1
23895,1,NOC-3,9,45,30,Married,1
23896,1,NOC-2,10,60,40,Married,1
23897,1,NOC-3,10,40,50,Married,1
23898,1,NOC-4,10,40,50,Married,0
23899,0,NOC-5,9,40,50,Married,0
23900,1,NOC-4,9,40,70,Married,0
23901,0,NOC-6,9,45,40,Married,0
23902,1,NOC-1,13,40,30,Married,0
23903,1,NOC-1,13,70,30,Married,0
23904,1,NOC-5,13,60,30,Married,1
23905,1,NOC-4,6,40,30,Never-married,0
23906,0,NOC-3,9,40,50,Never-married,0
23907,1,NOC-3,9,40,50,Married,0
23908,1,NOC-5,10,45,20,Never-married,0
23909,0,NOC-5,7,30,20,Never-married,0
23910,0,NOC-4,6,60,50,Seperated,0
23911,1,NOC-4,9,60,50,Married,0
23912,1,NOC-3,9,60,40,Married,0
23913,1,NOC-3,12,40,40,Married,1
23914,0,NOC-5,5,20,70,Seperated,0
23915,0,NOC-7,9,45,20,Never-married,0
23916,1,NOC-1,13,40,30,Married,1
23917,1,NOC-3,10,40,40,Married,0
23918,0,NOC-7,8,20,30,Married,0
23919,0,NOC-4,10,40,50,Married,1
23920,0,NOC-7,10,30,20,Never-married,0
23921,1,NOC-4,5,40,30,Married,0
23922,1,NOC-3,11,40,20,Married,0
23923,1,NOC-1,10,30,30,Never-married,0
23924,0,NOC-4,8,20,20,Never-married,0
23925,0,NOC-1,13,70,40,Seperated,1
23926,1,NOC-3,9,40,50,Married,1
23927,1,NOC-4,5,60,30,Never-married,0
23928,1,NOC-3,12,45,50,Married,0
23929,1,NOC-4,5,30,20,Never-married,0
23930,0,NOC-1,13,45,40,Seperated,0
23931,1,NOC-3,10,40,40,Married,0
23932,1,NOC-4,10,60,70,Married,1
23933,0,NOC-4,11,40,70,Never-married,0
23934,1,NOC-1,13,60,40,Seperated,1
23935,0,NOC-4,9,40,40,Married,0
23936,1,NOC-7,6,30,20,Never-married,0
23937,1,NOC-4,10,60,50,Married,0
23938,1,NOC-1,13,40,50,Married,1
23939,1,NOC-1,9,40,30,Married,0
23940,0,NOC-2,13,60,30,Never-married,0
23941,1,NOC-5,7,20,20,Never-married,0
23942,1,NOC-3,11,60,40,Married,1
23943,1,NOC-1,8,45,70,Seperated,0
23944,1,NOC-3,6,45,20,Never-married,0
23945,0,NOC-5,10,30,20,Never-married,0
23946,1,NOC-4,9,40,20,Never-married,0
23947,0,NOC-2,10,20,20,Never-married,0
23948,0,NOC-4,9,30,70,Seperated,0
23949,1,NOC-2,11,40,30,Married,0
23950,1,NOC-3,10,30,40,Married,0
23951,1,NOC-3,9,45,30,Married,0
23952,1,NOC-1,13,45,50,Married,1
23953,1,NOC-3,10,40,20,Never-married,0
23954,0,NOC-7,13,20,30,Married,0
23955,1,NOC-3,9,60,30,Married,1
23956,1,NOC-2,9,60,50,Married,0
23957,0,NOC-5,10,40,30,Never-married,1
23958,1,NOC-3,9,60,50,Married,1
23959,0,NOC-4,10,20,20,Never-married,0
23960,1,NOC-4,9,40,40,Married,0
23961,1,NOC-1,13,40,50,Married,1
23962,1,NOC-1,13,40,40,Married,1
23963,1,NOC-2,9,40,30,Never-married,0
23964,1,NOC-1,9,60,40,Married,0
23965,1,NOC-1,13,60,40,Married,1
23966,1,NOC-3,10,40,20,Never-married,0
23967,0,NOC-1,9,30,50,Married,1
23968,0,NOC-1,13,45,40,Married,1
23969,0,NOC-2,10,40,30,Never-married,0
23970,1,NOC-1,13,40,40,Married,1
23971,1,NOC-4,12,40,30,Married,0
23972,0,NOC-1,13,40,50,Seperated,0
23973,1,NOC-3,7,40,40,Married,1
23974,1,NOC-4,9,45,40,Married,0
23975,0,NOC-2,13,30,50,Seperated,1
23976,1,NOC-3,12,40,30,Married,0
23977,1,NOC-4,10,60,40,Married,1
23978,0,NOC-4,9,40,40,Seperated,0
23979,1,NOC-1,10,40,40,Married,0
23980,0,NOC-7,9,20,70,Seperated,0
23981,1,NOC-5,9,40,50,Married,0
23982,0,NOC-1,13,60,30,Never-married,1
23983,1,NOC-3,13,60,50,Married,1
23984,0,NOC-2,10,60,20,Never-married,0
23985,0,NOC-1,12,20,20,Never-married,0
23986,1,NOC-1,10,60,30,Married,1
23987,1,NOC-1,13,60,40,Married,1
23988,1,NOC-2,9,45,30,Married,1
23989,1,NOC-1,13,60,40,Married,0
23990,0,NOC-5,12,30,30,Married,1
23991,1,NOC-5,11,40,70,Seperated,0
23992,0,NOC-1,9,30,40,Married,0
23993,0,NOC-1,13,60,30,Never-married,0
23994,1,NOC-4,6,40,40,Married,1
23995,1,NOC-2,13,60,50,Married,1
23996,0,NOC-5,9,30,40,Seperated,0
23997,0,NOC-1,13,40,20,Never-married,0
23998,1,NOC-4,10,40,50,Married,1
23999,1,NOC-1,13,45,40,Married,1
24000,0,NOC-2,7,30,20,Never-married,0
24001,1,NOC-4,9,40,20,Never-married,0
24002,0,NOC-3,9,60,40,Seperated,0
24003,1,NOC-7,9,20,70,Married,0
24004,0,NOC-5,9,40,50,Seperated,0
24005,1,NOC-3,9,70,50,Seperated,0
24006,0,NOC-1,13,20,30,Never-married,0
24007,1,NOC-1,10,40,20,Never-married,1
24008,1,NOC-1,13,60,40,Married,1
24009,1,NOC-5,7,30,20,Never-married,0
24010,1,NOC-1,13,40,40,Married,1
24011,0,NOC-2,7,30,20,Never-married,0
24012,1,NOC-3,10,40,30,Never-married,0
24013,1,NOC-1,10,40,20,Never-married,0
24014,1,NOC-1,13,45,30,Married,1
24015,0,NOC-7,13,60,50,Seperated,1
24016,1,NOC-5,9,30,20,Never-married,0
24017,0,NOC-5,5,30,70,Seperated,0
24018,1,NOC-2,10,60,50,Married,1
24019,1,NOC-5,6,20,20,Never-married,0
24020,1,NOC-5,9,30,30,Never-married,0
24021,0,NOC-1,13,40,50,Never-married,0
24022,0,NOC-2,13,40,20,Never-married,0
24023,1,NOC-3,10,40,40,Married,1
24024,0,NOC-4,11,20,30,Married,0
24025,1,NOC-1,12,60,40,Seperated,1
24026,1,NOC-3,9,40,50,Married,1
24027,0,NOC-4,13,40,70,Never-married,0
24028,0,NOC-1,11,60,50,Married,1
24029,1,NOC-5,7,60,40,Married,0
24030,0,NOC-1,10,30,50,Married,0
24031,1,NOC-3,9,60,30,Married,1
24032,1,NOC-4,11,60,30,Married,0
24033,1,NOC-3,9,40,20,Never-married,0
24034,1,NOC-2,13,40,40,Married,1
24035,1,NOC-3,10,70,50,Married,0
24036,1,NOC-3,10,40,50,Married,1
24037,1,NOC-2,10,40,40,Married,1
24038,1,NOC-2,12,70,30,Married,1
24039,1,NOC-3,6,60,30,Never-married,0
24040,0,NOC-4,10,40,30,Never-married,0
24041,1,NOC-1,10,40,50,Seperated,0
24042,1,NOC-4,9,40,70,Married,0
24043,1,NOC-1,9,20,70,Never-married,0
24044,0,NOC-2,10,45,50,Seperated,1
24045,1,NOC-3,9,40,40,Married,0
24046,0,NOC-4,5,40,40,Married,0
24047,1,NOC-7,9,30,30,Never-married,0
24048,1,NOC-1,13,40,50,Married,1
24049,1,NOC-1,13,60,30,Married,1
24050,0,NOC-4,12,40,20,Married,0
24051,1,NOC-2,9,30,20,Never-married,0
24052,1,NOC-5,9,20,70,Married,0
24053,0,NOC-7,10,20,50,Married,0
24054,1,NOC-7,8,40,70,Seperated,0
24055,1,NOC-3,13,70,30,Seperated,0
24056,1,NOC-1,13,40,30,Never-married,0
24057,0,NOC-4,10,30,50,Seperated,0
24058,1,NOC-2,6,20,20,Never-married,0
24059,0,NOC-5,10,30,20,Never-married,0
24060,1,NOC-2,12,40,70,Married,1
24061,0,NOC-5,9,40,50,Married,0
24062,0,NOC-1,10,40,20,Married,1
24063,1,NOC-3,6,60,70,Married,1
24064,1,NOC-2,9,60,50,Married,1
24065,1,NOC-2,13,40,40,Married,1
24066,1,NOC-4,10,60,20,Never-married,0
24067,1,NOC-1,13,60,40,Married,1
24068,1,NOC-1,10,40,30,Married,0
24069,1,NOC-3,9,40,20,Never-married,0
24070,0,NOC-4,10,60,30,Seperated,0
24071,1,NOC-4,9,40,40,Married,1
24072,1,NOC-3,9,60,40,Married,1
24073,1,NOC-7,9,40,50,Married,0
24074,1,NOC-3,13,30,40,Seperated,0
24075,1,NOC-1,13,40,30,Married,0
24076,1,NOC-2,13,60,30,Never-married,0
24077,0,NOC-5,10,30,20,Never-married,0
24078,1,NOC-3,10,60,30,Married,0
24079,0,NOC-4,9,40,30,Seperated,0
24080,0,NOC-4,10,40,40,Never-married,0
24081,0,NOC-5,9,30,70,Seperated,0
24082,1,NOC-5,9,40,50,Married,0
24083,0,NOC-4,9,40,30,Never-married,0
24084,1,NOC-7,13,40,50,Married,0
24085,1,NOC-1,13,30,30,Never-married,0
24086,1,NOC-4,9,40,20,Never-married,0
24087,0,NOC-1,10,30,40,Seperated,0
24088,1,NOC-4,9,40,50,Married,0
24089,1,NOC-2,12,45,30,Married,1
24090,1,NOC-3,9,40,50,Married,0
24091,0,NOC-1,13,40,20,Never-married,0
24092,1,NOC-2,13,40,30,Married,0
24093,1,NOC-1,13,40,30,Never-married,0
24094,0,NOC-4,9,40,40,Seperated,0
24095,1,NOC-3,9,40,50,Married,0
24096,0,NOC-1,13,60,40,Never-married,0
24097,1,NOC-2,9,40,20,Never-married,0
24098,1,NOC-4,8,40,20,Never-married,0
24099,1,NOC-3,5,40,20,Never-married,0
24100,1,NOC-1,11,40,50,Married,1
24101,1,NOC-1,13,60,30,Married,1
24102,0,NOC-5,13,60,30,Never-married,0
24103,1,NOC-3,9,40,50,Married,0
24104,1,NOC-3,9,45,70,Married,1
24105,1,NOC-1,13,70,40,Married,1
24106,1,NOC-3,7,40,40,Married,0
24107,1,NOC-1,9,40,50,Married,1
24108,1,NOC-1,13,60,40,Seperated,1
24109,0,NOC-7,5,60,30,Seperated,0
24110,1,NOC-3,7,20,20,Never-married,0
24111,1,NOC-5,10,20,20,Never-married,0
24112,0,NOC-1,12,40,50,Seperated,0
24113,1,NOC-3,9,45,40,Married,1
24114,1,NOC-3,8,45,30,Married,0
24115,1,NOC-5,7,40,20,Never-married,0
24116,0,NOC-2,10,30,20,Never-married,0
24117,1,NOC-3,9,60,30,Never-married,0
24118,0,NOC-5,10,30,30,Never-married,0
24119,1,NOC-1,13,40,50,Married,0
24120,1,NOC-2,9,40,40,Married,1
24121,1,NOC-2,9,20,20,Never-married,0
24122,1,NOC-1,13,40,40,Married,1
24123,1,NOC-1,9,40,30,Married,1
24124,0,NOC-4,10,30,40,Seperated,0
24125,1,NOC-1,13,70,50,Married,1
24126,1,NOC-4,13,40,50,Seperated,0
24127,1,NOC-4,10,40,20,Never-married,0
24128,1,NOC-1,13,60,40,Married,1
24129,0,NOC-1,10,60,30,Never-married,0
24130,0,NOC-5,10,40,40,Married,0
24131,1,NOC-1,13,60,50,Married,1
24132,1,NOC-5,9,40,70,Married,0
24133,0,NOC-7,10,40,30,Married,0
24134,0,NOC-4,13,60,40,Married,1
24135,1,NOC-5,7,45,20,Never-married,0
24136,1,NOC-1,13,40,50,Married,1
24137,1,NOC-3,5,40,50,Married,0
24138,0,NOC-3,10,40,50,Seperated,0
24139,1,NOC-1,13,45,50,Married,0
24140,1,NOC-1,13,40,50,Married,1
24141,1,NOC-2,12,40,40,Married,0
24142,1,NOC-2,10,70,50,Married,1
24143,1,NOC-1,9,45,40,Never-married,0
24144,1,NOC-2,13,40,40,Married,0
24145,0,NOC-2,10,20,20,Never-married,0
24146,1,NOC-2,9,40,50,Never-married,0
24147,1,NOC-1,13,60,70,Seperated,1
24148,1,NOC-5,7,45,50,Married,1
24149,1,NOC-7,10,20,20,Never-married,0
24150,1,NOC-1,13,40,30,Married,0
24151,0,NOC-4,9,40,30,Married,0
24152,1,NOC-5,6,40,20,Married,0
24153,1,NOC-3,9,60,30,Seperated,0
24154,1,NOC-2,13,60,50,Married,1
24155,1,NOC-7,9,40,70,Married,0
24156,1,NOC-1,13,40,30,Married,1
24157,1,NOC-3,10,60,30,Seperated,0
24158,1,NOC-4,11,30,20,Never-married,0
