,race,c-charge-degree,age-cat,priors-count,is-recid
6806,1.0,1.0,0,0,0
6807,0.0,1.0,1,2,0
6809,0.0,0.0,0,1,0
6810,0.0,0.0,1,2,0
6811,1.0,1.0,0,1,1
6812,0.0,0.0,1,1,0
6813,0.0,1.0,1,1,0
6814,1.0,1.0,1,2,1
6815,1.0,0.0,1,1,0
6816,0.0,0.0,1,2,0
6817,0.0,1.0,1,0,1
6818,1.0,0.0,1,1,1
6819,1.0,1.0,0,1,1
6820,1.0,1.0,2,0,1
6821,1.0,1.0,2,1,1
6822,1.0,0.0,1,2,0
6824,0.0,0.0,1,1,1
6825,0.0,0.0,2,2,0
6827,1.0,0.0,2,2,1
6828,0.0,1.0,2,2,1
6829,1.0,0.0,2,0,1
6830,0.0,1.0,2,1,1
6831,0.0,0.0,1,1,1
6832,0.0,1.0,0,1,1
6833,1.0,0.0,2,0,1
6835,1.0,0.0,1,2,0
6836,1.0,0.0,1,1,0
6837,1.0,0.0,1,1,0
6838,0.0,0.0,2,1,1
6839,0.0,1.0,1,2,0
6840,1.0,0.0,2,1,1
6841,1.0,0.0,2,1,1
6842,1.0,1.0,2,2,1
6845,1.0,1.0,1,1,1
6846,0.0,0.0,2,2,1
6847,1.0,1.0,2,1,1
6848,0.0,0.0,0,0,1
6849,1.0,1.0,1,1,0
6850,0.0,0.0,0,0,1
6851,1.0,0.0,1,0,1
6853,0.0,0.0,1,2,0
6855,0.0,0.0,0,0,1
6856,1.0,0.0,2,1,1
6857,0.0,1.0,2,2,0
6858,0.0,1.0,2,1,1
6859,1.0,1.0,1,1,0
6860,0.0,0.0,1,2,0
6861,0.0,0.0,1,0,1
6862,0.0,0.0,1,2,0
6864,0.0,0.0,1,2,0
6865,0.0,0.0,1,2,0
6867,1.0,0.0,1,0,1
6868,0.0,1.0,0,1,0
6869,1.0,1.0,2,1,1
6870,1.0,1.0,2,1,1
6872,0.0,1.0,1,0,1
6873,0.0,0.0,2,2,0
6874,1.0,0.0,1,1,1
6877,0.0,0.0,2,2,0
6879,0.0,1.0,0,0,1
6880,1.0,1.0,1,1,1
6881,1.0,1.0,2,0,1
6882,1.0,0.0,2,2,0
6883,1.0,1.0,0,1,1
6884,1.0,0.0,1,0,0
6885,1.0,1.0,1,1,1
6888,0.0,1.0,0,1,0
6890,1.0,0.0,2,1,1
6891,1.0,0.0,1,2,0
6892,0.0,0.0,1,2,0
6893,1.0,0.0,1,0,1
6894,0.0,0.0,0,0,1
6895,0.0,0.0,1,2,0
6896,1.0,0.0,1,1,1
6897,0.0,0.0,1,1,1
6898,1.0,0.0,1,1,1
6899,0.0,1.0,1,2,0
6900,0.0,0.0,1,2,0
6901,1.0,0.0,1,0,1
6902,1.0,0.0,0,0,1
6903,0.0,1.0,1,2,0
6904,0.0,1.0,1,1,0
6905,0.0,0.0,0,0,0
6906,1.0,1.0,2,0,1
6908,0.0,0.0,1,1,1
6909,0.0,0.0,1,1,0
6910,1.0,0.0,1,2,1
6912,0.0,0.0,1,1,1
6913,1.0,0.0,1,2,0
6914,0.0,1.0,1,2,0
6915,0.0,0.0,1,2,0
6916,0.0,1.0,1,2,0
6917,0.0,0.0,1,2,0
6918,0.0,1.0,0,1,1
6919,1.0,1.0,1,2,0
6920,1.0,1.0,1,1,0
6921,1.0,0.0,0,1,0
6922,1.0,0.0,1,2,0
6923,1.0,1.0,2,1,0
6924,1.0,1.0,2,0,1
6925,0.0,0.0,1,2,1
6926,1.0,1.0,1,1,1
6927,0.0,1.0,2,1,0
6928,1.0,0.0,2,1,1
6930,1.0,1.0,1,0,1
6931,1.0,1.0,2,0,1
6932,0.0,0.0,1,2,0
6933,0.0,0.0,0,0,0
6934,0.0,0.0,1,1,0
6935,0.0,0.0,1,1,1
6936,0.0,1.0,1,2,1
6937,0.0,0.0,1,2,0
6938,0.0,1.0,1,2,1
6939,1.0,0.0,1,1,0
6940,0.0,1.0,0,2,1
6941,0.0,0.0,2,2,1
6942,1.0,0.0,1,1,1
6943,1.0,0.0,1,2,1
6944,1.0,0.0,2,0,1
6945,1.0,0.0,0,1,0
6946,0.0,0.0,1,2,0
6947,0.0,0.0,0,1,1
6948,1.0,0.0,1,2,1
6949,1.0,1.0,2,0,0
6950,0.0,1.0,1,2,0
6951,1.0,1.0,0,1,1
6952,0.0,1.0,0,1,0
6953,0.0,0.0,0,1,0
6954,1.0,0.0,1,1,0
6955,0.0,0.0,1,1,1
6956,0.0,1.0,2,1,0
6958,0.0,1.0,0,2,0
6959,0.0,0.0,1,1,0
6960,1.0,0.0,1,2,0
6962,1.0,1.0,1,0,1
6964,0.0,1.0,1,0,0
6965,1.0,0.0,0,1,0
6966,1.0,1.0,1,0,1
6967,1.0,1.0,0,0,0
6968,1.0,1.0,1,0,0
6969,1.0,0.0,2,1,0
6970,0.0,1.0,1,2,0
6971,1.0,1.0,2,2,0
6972,0.0,0.0,1,2,0
6973,0.0,1.0,0,0,0
6975,0.0,0.0,1,2,1
6977,0.0,1.0,1,0,0
6978,0.0,0.0,0,0,1
6979,1.0,0.0,2,0,1
6980,1.0,0.0,1,1,1
6982,1.0,0.0,1,1,0
6983,1.0,0.0,2,2,1
6984,1.0,1.0,0,0,1
6985,1.0,1.0,1,2,0
6986,0.0,0.0,0,1,0
6987,0.0,1.0,0,0,1
6988,0.0,0.0,1,0,1
6989,0.0,0.0,1,2,0
6990,1.0,0.0,2,1,0
6992,0.0,1.0,0,1,1
6993,1.0,1.0,0,0,1
6994,0.0,1.0,1,1,0
6995,0.0,1.0,2,0,1
6997,0.0,0.0,0,0,1
6998,1.0,1.0,1,1,1
6999,0.0,0.0,1,2,0
7001,0.0,0.0,0,2,0
7002,0.0,0.0,2,2,0
7003,0.0,0.0,2,1,0
7004,0.0,0.0,1,0,1
7005,1.0,1.0,2,0,0
7006,0.0,0.0,2,0,1
7007,0.0,0.0,1,2,0
7008,0.0,1.0,2,2,1
7009,0.0,0.0,1,2,0
7010,0.0,0.0,1,2,1
7011,1.0,0.0,1,1,0
7013,0.0,0.0,1,2,0
7015,0.0,0.0,0,1,0
7017,0.0,0.0,1,1,1
7018,1.0,0.0,1,0,1
7020,0.0,0.0,0,0,1
7021,0.0,1.0,1,2,0
7022,0.0,1.0,2,1,1
7023,1.0,1.0,1,2,0
7024,1.0,0.0,2,1,0
7025,0.0,0.0,0,0,0
7026,0.0,0.0,2,2,0
7027,0.0,0.0,1,2,0
7028,0.0,0.0,1,2,1
7029,0.0,1.0,1,0,1
7030,1.0,0.0,1,2,0
7031,1.0,0.0,1,1,1
7032,1.0,1.0,2,0,1
7033,0.0,0.0,0,1,0
7036,0.0,1.0,1,1,1
7037,0.0,1.0,0,1,0
7038,1.0,1.0,2,2,1
7039,1.0,0.0,1,2,0
7040,0.0,0.0,1,2,0
7041,0.0,0.0,1,0,0
7042,0.0,1.0,1,1,1
7043,0.0,0.0,1,1,0
7044,0.0,0.0,2,1,1
7045,0.0,0.0,0,2,0
7046,1.0,0.0,2,2,1
7047,0.0,0.0,1,2,0
7048,1.0,1.0,1,1,1
7049,0.0,0.0,1,0,1
7050,1.0,1.0,2,0,1
7051,0.0,0.0,0,1,0
7053,1.0,0.0,1,0,1
7054,0.0,1.0,0,0,0
7055,0.0,1.0,2,2,1
7057,0.0,0.0,0,2,0
7059,0.0,1.0,2,0,1
7060,0.0,0.0,0,1,0
7061,0.0,0.0,1,0,1
7062,0.0,0.0,1,2,0
7063,1.0,1.0,1,1,0
7064,1.0,1.0,2,1,1
7065,1.0,0.0,2,0,1
7066,1.0,0.0,0,1,0
7067,0.0,0.0,2,2,0
7068,1.0,1.0,1,1,0
7069,1.0,0.0,2,1,1
7070,0.0,0.0,2,1,0
7071,1.0,1.0,2,0,1
7072,1.0,0.0,1,0,1
7073,1.0,1.0,2,1,1
7074,0.0,1.0,2,2,0
7076,1.0,0.0,2,2,0
7077,0.0,0.0,1,2,0
7078,0.0,1.0,1,1,0
7079,0.0,0.0,0,0,0
7080,0.0,0.0,0,1,0
7081,1.0,0.0,1,2,1
7082,1.0,0.0,1,2,1
7083,0.0,0.0,0,2,0
7084,1.0,1.0,1,1,0
7085,1.0,0.0,1,2,0
7086,0.0,0.0,1,1,1
7087,1.0,0.0,1,1,1
7088,0.0,0.0,2,2,0
7090,1.0,0.0,1,2,0
7092,0.0,0.0,1,2,0
7094,0.0,0.0,0,1,0
7095,1.0,0.0,1,0,1
7097,0.0,0.0,0,1,1
7098,1.0,1.0,1,0,0
7100,0.0,0.0,1,1,0
7101,0.0,1.0,2,2,1
7102,0.0,0.0,1,1,0
7103,0.0,1.0,1,2,0
7104,0.0,1.0,1,0,0
7106,1.0,0.0,1,2,0
7107,0.0,0.0,1,1,1
7108,0.0,1.0,1,2,0
7109,0.0,0.0,1,1,0
7111,0.0,0.0,2,2,0
7112,0.0,0.0,1,0,1
7113,0.0,0.0,1,2,1
7114,0.0,1.0,1,2,1
7115,0.0,0.0,1,1,0
7116,0.0,0.0,0,1,0
7117,1.0,0.0,2,1,1
7118,0.0,0.0,2,2,0
7119,1.0,0.0,1,2,0
7120,1.0,1.0,1,0,1
7121,0.0,1.0,1,2,0
7122,0.0,0.0,0,0,1
7124,0.0,1.0,2,0,1
7126,1.0,0.0,2,0,1
7129,1.0,0.0,0,1,1
7130,0.0,0.0,1,1,0
7131,1.0,0.0,1,2,0
7133,0.0,0.0,1,1,0
7134,0.0,0.0,1,2,0
7135,0.0,0.0,2,2,1
7136,1.0,1.0,2,2,1
7137,0.0,0.0,1,1,1
7138,0.0,0.0,1,2,0
7139,0.0,0.0,1,2,0
7140,1.0,1.0,1,2,0
7141,1.0,1.0,1,2,0
7142,0.0,0.0,0,0,1
7143,0.0,0.0,0,1,0
7144,1.0,0.0,1,1,1
7145,1.0,0.0,1,2,0
7147,1.0,1.0,1,2,1
7148,0.0,0.0,0,0,0
7149,0.0,0.0,2,2,0
7150,0.0,0.0,1,2,0
7151,1.0,0.0,1,1,1
7152,0.0,1.0,1,2,0
7153,1.0,0.0,1,2,1
7154,0.0,1.0,1,1,1
7155,1.0,1.0,2,2,1
7156,0.0,1.0,1,0,1
7157,1.0,1.0,1,1,0
7158,0.0,0.0,0,1,1
7159,0.0,1.0,2,2,1
7160,0.0,0.0,1,2,0
7162,0.0,0.0,1,2,1
7163,1.0,1.0,1,0,1
7165,0.0,0.0,0,0,0
7166,1.0,1.0,2,1,1
7167,1.0,1.0,1,1,1
7168,1.0,1.0,1,0,0
7169,0.0,1.0,0,0,0
7170,0.0,0.0,0,0,0
7171,0.0,1.0,1,1,1
7172,0.0,1.0,2,2,0
7173,1.0,0.0,2,2,1
7174,0.0,0.0,0,1,0
7175,1.0,1.0,2,0,0
7177,1.0,0.0,1,1,1
7178,1.0,0.0,0,1,1
7179,1.0,0.0,2,1,1
7180,1.0,1.0,2,1,1
7181,0.0,1.0,2,2,0
7182,1.0,0.0,2,1,1
7183,0.0,0.0,0,0,0
7184,1.0,1.0,1,2,0
7185,1.0,0.0,1,2,1
7186,0.0,0.0,1,2,1
7187,1.0,0.0,2,2,0
7188,1.0,1.0,1,0,1
7189,0.0,1.0,1,1,0
7190,0.0,1.0,0,1,0
7191,1.0,0.0,2,1,1
7192,1.0,0.0,1,0,1
7193,0.0,0.0,1,1,1
7194,1.0,1.0,1,1,0
7195,0.0,1.0,1,2,0
7196,0.0,1.0,1,0,1
7197,0.0,0.0,1,1,1
7198,0.0,0.0,1,2,1
7199,1.0,0.0,0,0,1
7200,0.0,1.0,0,0,0
7201,0.0,0.0,1,2,0
7204,0.0,1.0,1,1,1
7205,1.0,1.0,0,2,0
7206,1.0,1.0,0,0,0
7207,0.0,1.0,1,0,0
7208,0.0,0.0,0,0,1
7209,0.0,0.0,0,0,1
7210,0.0,0.0,0,0,1
7212,0.0,1.0,1,1,1
